collection_timestamp,source,origin,destination,travel_date,airline,flight_number,departure_time,arrival_time,fare_class,cabin,stops,advance_days,base_fare,taxes,fees,total_fare,currency,availability,baggage,refundable,changeable,fare_basis,offer_id,search_id,source_url,raw_record_id,ingestion_timestamp,invalid_fare,missing_required_value,invalid_route,invalid_advance_window,invalid_date_relationship,duplicate_observation,is_valid
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,SpiceJet,,,,,,,7,5446.8,961.2,0.0,6408.0,INR,available,,,,,,,,real_scraper:1,2026-09-06 11:49:52.390409+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5176.5,913.5,0.0,6090.0,INR,available,,,,,,,,real_scraper:2,2026-09-06 11:49:52.390579+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5549.65,979.35,0.0,6529.0,INR,available,,,,,,,,real_scraper:3,2026-09-06 11:49:52.390705+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:4,2026-09-06 11:49:52.390817+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,SpiceJet,,,,,,,7,5446.8,961.2,0.0,6408.0,INR,available,,,,,,,,real_scraper:5,2026-09-06 11:49:52.390930+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,SpiceJet,,,,,,,7,5446.8,961.2,0.0,6408.0,INR,available,,,,,,,,real_scraper:6,2026-09-06 11:49:52.391038+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,SpiceJet,,,,,,,7,5446.8,961.2,0.0,6408.0,INR,available,,,,,,,,real_scraper:7,2026-09-06 11:49:52.391142+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,SpiceJet,,,,,,,7,5446.8,961.2,0.0,6408.0,INR,available,,,,,,,,real_scraper:8,2026-09-06 11:49:52.391245+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5176.5,913.5,0.0,6090.0,INR,available,,,,,,,,real_scraper:9,2026-09-06 11:49:52.391345+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5176.5,913.5,0.0,6090.0,INR,available,,,,,,,,real_scraper:10,2026-09-06 11:49:52.391446+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5549.65,979.35,0.0,6529.0,INR,available,,,,,,,,real_scraper:11,2026-09-06 11:49:52.391546+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5549.65,979.35,0.0,6529.0,INR,available,,,,,,,,real_scraper:12,2026-09-06 11:49:52.391656+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5549.65,979.35,0.0,6529.0,INR,available,,,,,,,,real_scraper:13,2026-09-06 11:49:52.391769+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5549.65,979.35,0.0,6529.0,INR,available,,,,,,,,real_scraper:14,2026-09-06 11:49:52.391867+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5549.65,979.35,0.0,6529.0,INR,available,,,,,,,,real_scraper:15,2026-09-06 11:49:52.391982+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5549.65,979.35,0.0,6529.0,INR,available,,,,,,,,real_scraper:16,2026-09-06 11:49:52.392091+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5288.7,933.3,0.0,6222.0,INR,available,,,,,,,,real_scraper:17,2026-09-06 11:49:52.392186+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5288.7,933.3,0.0,6222.0,INR,available,,,,,,,,real_scraper:18,2026-09-06 11:49:52.392291+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5288.7,933.3,0.0,6222.0,INR,available,,,,,,,,real_scraper:19,2026-09-06 11:49:52.392388+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5288.7,933.3,0.0,6222.0,INR,available,,,,,,,,real_scraper:20,2026-09-06 11:49:52.392488+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5288.7,933.3,0.0,6222.0,INR,available,,,,,,,,real_scraper:21,2026-09-06 11:49:52.392598+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5288.7,933.3,0.0,6222.0,INR,available,,,,,,,,real_scraper:22,2026-09-06 11:49:52.392703+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5288.7,933.3,0.0,6222.0,INR,available,,,,,,,,real_scraper:23,2026-09-06 11:49:52.392801+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5288.7,933.3,0.0,6222.0,INR,available,,,,,,,,real_scraper:24,2026-09-06 11:49:52.392901+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5288.7,933.3,0.0,6222.0,INR,available,,,,,,,,real_scraper:25,2026-09-06 11:49:52.392998+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5288.7,933.3,0.0,6222.0,INR,available,,,,,,,,real_scraper:26,2026-09-06 11:49:52.393094+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5288.7,933.3,0.0,6222.0,INR,available,,,,,,,,real_scraper:27,2026-09-06 11:49:52.393197+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5288.7,933.3,0.0,6222.0,INR,available,,,,,,,,real_scraper:28,2026-09-06 11:49:52.393302+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5288.7,933.3,0.0,6222.0,INR,available,,,,,,,,real_scraper:29,2026-09-06 11:49:52.393409+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5288.7,933.3,0.0,6222.0,INR,available,,,,,,,,real_scraper:30,2026-09-06 11:49:52.393516+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5288.7,933.3,0.0,6222.0,INR,available,,,,,,,,real_scraper:31,2026-09-06 11:49:52.393621+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5288.7,933.3,0.0,6222.0,INR,available,,,,,,,,real_scraper:32,2026-09-06 11:49:52.393731+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5292.1,933.9,0.0,6226.0,INR,available,,,,,,,,real_scraper:33,2026-09-06 11:49:52.393828+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5292.1,933.9,0.0,6226.0,INR,available,,,,,,,,real_scraper:34,2026-09-06 11:49:52.393929+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5355.0,945.0,0.0,6300.0,INR,available,,,,,,,,real_scraper:35,2026-09-06 11:49:52.394024+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5355.0,945.0,0.0,6300.0,INR,available,,,,,,,,real_scraper:36,2026-09-06 11:49:52.394122+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5355.0,945.0,0.0,6300.0,INR,available,,,,,,,,real_scraper:37,2026-09-06 11:49:52.394217+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5355.0,945.0,0.0,6300.0,INR,available,,,,,,,,real_scraper:38,2026-09-06 11:49:52.394317+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5467.2,964.8,0.0,6432.0,INR,available,,,,,,,,real_scraper:39,2026-09-06 11:49:52.394423+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5467.2,964.8,0.0,6432.0,INR,available,,,,,,,,real_scraper:40,2026-09-06 11:49:52.394527+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5467.2,964.8,0.0,6432.0,INR,available,,,,,,,,real_scraper:41,2026-09-06 11:49:52.394631+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5467.2,964.8,0.0,6432.0,INR,available,,,,,,,,real_scraper:42,2026-09-06 11:49:52.394739+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5467.2,964.8,0.0,6432.0,INR,available,,,,,,,,real_scraper:43,2026-09-06 11:49:52.394835+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5467.2,964.8,0.0,6432.0,INR,available,,,,,,,,real_scraper:44,2026-09-06 11:49:52.394931+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5475.7,966.3,0.0,6442.0,INR,available,,,,,,,,real_scraper:45,2026-09-06 11:49:52.395027+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5475.7,966.3,0.0,6442.0,INR,available,,,,,,,,real_scraper:46,2026-09-06 11:49:52.395124+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5549.65,979.35,0.0,6529.0,INR,available,,,,,,,,real_scraper:47,2026-09-06 11:49:52.395220+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5549.65,979.35,0.0,6529.0,INR,available,,,,,,,,real_scraper:48,2026-09-06 11:49:52.395320+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5549.65,979.35,0.0,6529.0,INR,available,,,,,,,,real_scraper:49,2026-09-06 11:49:52.395422+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5549.65,979.35,0.0,6529.0,INR,available,,,,,,,,real_scraper:50,2026-09-06 11:49:52.395529+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:51,2026-09-06 11:49:52.395636+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:52,2026-09-06 11:49:52.395742+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:53,2026-09-06 11:49:52.395841+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:54,2026-09-06 11:49:52.395937+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:55,2026-09-06 11:49:52.396036+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:56,2026-09-06 11:49:52.396136+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:57,2026-09-06 11:49:52.396236+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:58,2026-09-06 11:49:52.396337+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:59,2026-09-06 11:49:52.396442+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:60,2026-09-06 11:49:52.396549+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:61,2026-09-06 11:49:52.396658+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:62,2026-09-06 11:49:52.396760+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:63,2026-09-06 11:49:52.396857+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:64,2026-09-06 11:49:52.396951+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:65,2026-09-06 11:49:52.397048+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:66,2026-09-06 11:49:52.397152+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:67,2026-09-06 11:49:52.397258+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:68,2026-09-06 11:49:52.397353+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:69,2026-09-06 11:49:52.397449+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:70,2026-09-06 11:49:52.397544+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:71,2026-09-06 11:49:52.397653+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:72,2026-09-06 11:49:52.397756+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:73,2026-09-06 11:49:52.397849+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:74,2026-09-06 11:49:52.397945+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:75,2026-09-06 11:49:52.398041+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5550.5,979.5,0.0,6530.0,INR,available,,,,,,,,real_scraper:76,2026-09-06 11:49:52.398148+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5562.4,981.6,0.0,6544.0,INR,available,,,,,,,,real_scraper:77,2026-09-06 11:49:52.398250+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5562.4,981.6,0.0,6544.0,INR,available,,,,,,,,real_scraper:78,2026-09-06 11:49:52.398349+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5577.7,984.3,0.0,6562.0,INR,available,,,,,,,,real_scraper:79,2026-09-06 11:49:52.398442+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5577.7,984.3,0.0,6562.0,INR,available,,,,,,,,real_scraper:80,2026-09-06 11:49:52.398538+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5625.3,992.7,0.0,6618.0,INR,available,,,,,,,,real_scraper:81,2026-09-06 11:49:52.398644+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5625.3,992.7,0.0,6618.0,INR,available,,,,,,,,real_scraper:82,2026-09-06 11:49:52.398747+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5965.3,1052.7,0.0,7018.0,INR,available,,,,,,,,real_scraper:83,2026-09-06 11:49:52.398842+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5965.3,1052.7,0.0,7018.0,INR,available,,,,,,,,real_scraper:84,2026-09-06 11:49:52.398938+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5684.8,1003.2,0.0,6688.0,INR,available,,,,,,,,real_scraper:85,2026-09-06 11:49:52.399036+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5684.8,1003.2,0.0,6688.0,INR,available,,,,,,,,real_scraper:86,2026-09-06 11:49:52.399140+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5689.05,1003.95,0.0,6693.0,INR,available,,,,,,,,real_scraper:87,2026-09-06 11:49:52.399244+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5689.05,1003.95,0.0,6693.0,INR,available,,,,,,,,real_scraper:88,2026-09-06 11:49:52.399340+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5756.2,1015.8,0.0,6772.0,INR,available,,,,,,,,real_scraper:89,2026-09-06 11:49:52.399435+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5756.2,1015.8,0.0,6772.0,INR,available,,,,,,,,real_scraper:90,2026-09-06 11:49:52.399534+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5756.2,1015.8,0.0,6772.0,INR,available,,,,,,,,real_scraper:91,2026-09-06 11:49:52.399638+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5756.2,1015.8,0.0,6772.0,INR,available,,,,,,,,real_scraper:92,2026-09-06 11:49:52.399742+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:93,2026-09-06 11:49:52.399838+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:94,2026-09-06 11:49:52.399937+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:95,2026-09-06 11:49:52.400032+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:96,2026-09-06 11:49:52.400142+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:97,2026-09-06 11:49:52.400246+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:98,2026-09-06 11:49:52.400340+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:99,2026-09-06 11:49:52.400440+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:100,2026-09-06 11:49:52.400544+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:101,2026-09-06 11:49:52.400652+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:102,2026-09-06 11:49:52.400757+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:103,2026-09-06 11:49:52.400853+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:104,2026-09-06 11:49:52.400948+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:105,2026-09-06 11:49:52.401050+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:106,2026-09-06 11:49:52.401155+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:107,2026-09-06 11:49:52.401261+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:108,2026-09-06 11:49:52.401356+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:109,2026-09-06 11:49:52.401449+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,Air India,,,,,,,7,5950.0,1050.0,0.0,7000.0,INR,available,,,,,,,,real_scraper:110,2026-09-06 11:49:52.401546+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5863.3,1034.7,0.0,6898.0,INR,available,,,,,,,,real_scraper:111,2026-09-06 11:49:52.401653+00:00,False,False,False,False,False,True,True
2026-09-02 15:17:21,EaseMyTrip,DEL,BOM,2026-09-09,IndiGo,,,,,,,7,5863.3,1034.7,0.0,6898.0,INR,available,,,,,,,,real_scraper:112,2026-09-06 11:49:52.401761+00:00,False,False,False,False,False,True,True
